#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Aufnahmedatum;BHD (cm);Schaftlänge (m);Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge (m);Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
#Summe (ohne Rest);97;Fichte;0;Fichte_2_97;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
486;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
487;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
488;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
489;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
490;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;98;Fichte;0;Fichte_3_98;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);98;Fichte;0;Fichte_3_98;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
491;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
492;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
493;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
494;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
495;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;99;Tanne;1;Tanne_1_99;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);99;Tanne;1;Tanne_1_99;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
496;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
497;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
498;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
499;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
500;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;100;Tanne;1;Tanne_2_100;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);100;Tanne;1;Tanne_2_100;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
501;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
502;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
503;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
504;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
505;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;101;Fichte;0;Fichte_1_101;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);101;Fichte;0;Fichte_1_101;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
506;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
507;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
508;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
509;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
510;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;102;Fichte;0;Fichte_2_102;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);102;Fichte;0;Fichte_2_102;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
511;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
512;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
513;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
514;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
515;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;103;Fichte;0;Fichte_3_103;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);103;Fichte;0;Fichte_3_103;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
516;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
517;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
518;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
519;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
520;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;104;Tanne;1;Tanne_1_104;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);104;Tanne;1;Tanne_1_104;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
521;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
522;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
523;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
524;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
525;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;105;Tanne;1;Tanne_2_105;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);105;Tanne;1;Tanne_2_105;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
526;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
527;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
528;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
529;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
530;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;106;Fichte;0;Fichte_1_106;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);106;Fichte;0;Fichte_1_106;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
531;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
532;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
533;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
534;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
535;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;107;Fichte;0;Fichte_2_107;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);107;Fichte;0;Fichte_2_107;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
536;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
537;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
538;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
539;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
540;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;108;Fichte;0;Fichte_3_108;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);108;Fichte;0;Fichte_3_108;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
541;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
542;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
543;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
544;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
545;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;109;Tanne;1;Tanne_1_109;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);109;Tanne;1;Tanne_1_109;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
546;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
547;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
548;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
549;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
550;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;110;Tanne;1;Tanne_2_110;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);110;Tanne;1;Tanne_2_110;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
551;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
552;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
553;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
554;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
555;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;111;Fichte;0;Fichte_1_111;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);111;Fichte;0;Fichte_1_111;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
556;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
557;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
558;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
559;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
560;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;112;Fichte;0;Fichte_2_112;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);112;Fichte;0;Fichte_2_112;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
561;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
562;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
563;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
564;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
565;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;113;Fichte;0;Fichte_3_113;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);113;Fichte;0;Fichte_3_113;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
566;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
567;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
568;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
569;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
570;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;114;Tanne;1;Tanne_1_114;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);114;Tanne;1;Tanne_1_114;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
571;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
572;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
573;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
574;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
575;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;115;Tanne;1;Tanne_2_115;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);115;Tanne;1;Tanne_2_115;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
576;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
577;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
578;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
579;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
580;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;116;Fichte;0;Fichte_1_116;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);116;Fichte;0;Fichte_1_116;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
581;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
582;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
583;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
584;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
585;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;117;Fichte;0;Fichte_2_117;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);117;Fichte;0;Fichte_2_117;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
586;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
587;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
588;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
589;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
590;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;118;Fichte;0;Fichte_3_118;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);118;Fichte;0;Fichte_3_118;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
591;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
592;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
593;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
594;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
595;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;119;Tanne;1;Tanne_1_119;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);119;Tanne;1;Tanne_1_119;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
596;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
597;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
598;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
599;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
600;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;120;Tanne;1;Tanne_2_120;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);120;Tanne;1;Tanne_2_120;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
601;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
602;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
603;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
604;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
605;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;121;Fichte;0;Fichte_1_121;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);121;Fichte;0;Fichte_1_121;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
606;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
607;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
